horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
3,大千氣象,3.6,3.8,-0.05,706046.92,45195.89,660851.03,2.4,2.5,-0.04,675298.59,46389.42,628909.17
1,安可,4.9,5.7,-0.14,518728.35,30130.59,488597.76,1.7,2.6,-0.35,953362.72,44605.21,908757.51
4,香港神駒,6.4,8.0,-0.2,397151.39,21468.05,375683.34,2.0,2.5,-0.2,810358.31,46389.42,763968.89
11,夢照發,6.6,5.9,0.12,385116.5,29109.22,356007.28,2.2,1.8,0.22,736689.37,64429.75,672259.62
10,竣誠駒,8.8,6.7,0.31,288837.37,25633.49,263203.88,2.8,2.1,0.33,578827.37,55225.5,523601.87
9,君智盛,10.0,12.0,-0.17,254176.89,14312.03,239864.86,2.6,2.6,0.0,623352.55,44605.21,578747.34
2,浪漫老撾,17.0,20.0,-0.15,149515.82,8587.22,140928.6,4.2,6.4,-0.34,385884.91,18120.87,367764.04
7,獎星,17.0,14.0,0.21,149515.82,12267.46,137248.36,4.2,4.2,0.0,385884.91,27612.75,358272.16
5,蜜蜜送,33.0,27.0,0.22,77023.3,6360.9,70662.4,7.2,5.2,0.38,225099.53,22302.61,202796.92
6,一支箭,34.0,22.0,0.55,74757.91,7806.56,66951.35,6.8,4.4,0.55,238340.68,26357.62,211983.06
8,龍船快,44.0,36.0,0.22,57767.47,4770.68,52996.79,7.5,6.8,0.1,216095.55,17054.93,199040.62
12,揚威四海,57.0,34.0,0.68,44592.44,5051.31,39541.13,11.0,8.1,0.36,147337.88,14317.72,133020.16
