horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
6,星運少爵,3.0,3.2,-0.06,497143.35,35870.74,461272.61,1.5,1.7,-0.12,631090.35,42770.91,588319.44
5,彩虹七色,4.2,3.6,0.17,355102.39,31885.1,323217.29,1.6,1.5,0.07,591647.2,48473.7,543173.5
3,八仟好運,7.0,6.6,0.06,213061.44,17391.88,195669.56,2.7,2.9,-0.07,350605.75,25072.6,325533.15
4,團結戰靈,9.9,12.0,-0.17,150649.5,9565.53,141083.97,2.4,2.8,-0.14,394431.47,25968.05,368463.42
7,決一劍,10.0,9.0,0.11,149143.01,12754.04,136388.97,3.2,2.5,0.28,295823.6,29084.22,266739.38
1,當家精彩,11.0,16.0,-0.31,135584.55,7174.15,128410.4,3.0,3.1,-0.03,315545.17,23455.02,292090.15
11,環球英雄,12.0,16.0,-0.25,124285.84,7174.15,117111.69,3.5,3.9,-0.1,270467.29,18643.73,251823.56
12,加州得力,19.0,14.0,0.36,78496.32,8199.03,70297.29,5.2,3.9,0.33,182045.29,18643.73,163401.56
8,巴閉哥,25.0,23.0,0.09,59657.2,4990.71,54666.49,4.8,4.6,0.04,197215.73,15806.64,181409.09
9,潮流勇駒,41.0,44.0,-0.07,36376.34,2608.78,33767.56,7.9,9.5,-0.17,119827.28,7653.74,112173.54
2,縱橫天下,54.0,55.0,-0.02,27619.07,2087.02,25532.05,9.5,11.0,-0.14,99645.84,6610.05,93035.79
10,快又醒,94.0,65.0,0.45,15866.28,1765.94,14100.34,15.0,10.0,0.5,63109.03,7271.06,55837.97
