馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
ST,grass,好,1000,804,01/07/2025,05,長勝隊長,9,3,8,33.52,34.0,34.0,22.44,-34.01,56.44,-0.01,6 7 5,英雄豪傑,展雄威,會長之寶,梁家俊,金誠剛,3,120,119
ST,grass,好/快,1000,131,26/10/2025,13,長勝隊長,9,3,12,33.63,34.43,34.43,23.27,-33.18,57.7,1.25,11 12 13,星運傳奇,飛來閃耀,領航君子,梁家俊,金誠剛,3,124,119
