馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
ST,grass,好,1000,105,22/10/2023,01,賢者無敵,3,9,1,33.69,34.45,34.45,22.45,-34.0,56.9,0.45,12 12 1,賢者無敵,令才,萬里飛至,布文,奧爾民,3,130,133
ST,grass,好,1000,159,11/11/2023,01,賢者無敵,3,9,4,33.86,34.46,34.46,22.45,-34.0,56.91,0.46,9 9 1,賢者無敵,閃電烈馬,攻頂,布文,奧爾民,3,135,133
ST,grass,好,1000,257,17/12/2023,01,賢者無敵,3,9,7,34.16,34.4,34.4,22.68,-33.37,57.08,1.03,7 6 1,賢者無敵,當家精神,傑出漢子,潘頓,奧爾民,2,120,133
ST,grass,好,1000,321,07/01/2024,02,賢者無敵,3,9,1,34.01,34.25,34.25,22.77,-33.13,57.02,1.12,7 3 2,狀元及第,賢者無敵,包裝必勝,巴度,奧爾民,0,115,133
ST,grass,好,1200,416,12/02/2024,06,賢者無敵,3,9,8,46.44,47.16,47.16,22.24,-46.41,69.4,0.75,13 13 6,嫡愛心,錶之銀河,魅力寶駒,巴度,奧爾民,2,132,133
ST,grass,好,1000,472,03/03/2024,02,賢者無敵,3,9,4,34.27,34.75,34.75,22.24,-33.81,56.99,0.94,6 6 2,緊張大師,賢者無敵,當家精神,布文,奧爾民,2,127,133
ST,grass,好/快,1200,529,24/03/2024,03,賢者無敵,3,9,4,45.21,45.41,45.41,22.52,-45.93,67.93,-0.52,6 4 3,威力奔騰,嫡愛心,賢者無敵,薛恩,奧爾民,1,122,133
ST,grass,好,1200,565,07/04/2024,02,賢者無敵,3,9,8,45.79,45.99,45.99,23.29,-44.86,69.28,1.13,2 3 2,金鑽貴人,賢者無敵,威力奔騰,巴度,奧爾民,0,123,133
ST,grass,黏,1200,621,28/04/2024,01,賢者無敵,3,9,5,45.55,45.83,45.83,23.5,-44.65,69.33,1.18,4 3 1,賢者無敵,加州星球,綠族無限,布文,奧爾民,0,126,133
ST,grass,好/快,1200,720,02/06/2024,08,賢者無敵,3,9,2,45.84,46.04,46.04,22.97,-45.18,69.01,0.86,3 3 8,嘉應高昇,威力奔騰,嫡愛心,布文,奧爾民,0,129,133
