horse_no,horses,average_odds_change,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,win_prior_share,win_late_share,win_flow_ratio,win_flagged,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase,place_prior_share,place_late_share,place_flow_ratio,place_flagged,win_pool,place_pool
3,御冠軍,-0.1671,23.0,28.0,-0.1786,6031.79,4196.69,1835.1,0.0295,0.0713,2.421,True,3.8,4.5,-0.1556,23371.82,16075.4,7296.42,0.1833,0.3654,1.9931,False,168159.0,107652.0
4,同工之妙,-0.1595,13.0,16.0,-0.1875,10671.63,7344.2,3327.43,0.0516,0.1293,2.5084,True,3.3,3.8,-0.1316,26913.0,19036.66,7876.34,0.2171,0.3944,1.8169,False,168159.0,107652.0
1,蒙面舞會,-0.1115,4.6,5.3,-0.1321,30158.95,22171.17,7987.78,0.1557,0.3105,1.9947,False,1.0,1.1,-0.0909,88812.9,65763.0,23049.9,0.75,1.1543,1.5391,False,168159.0,107652.0
5,神之禮,-0.0549,40.0,43.0,-0.0698,3468.28,2732.73,735.55,0.0192,0.0286,1.4902,False,7.2,7.5,-0.04,12335.12,9645.24,2689.88,0.11,0.1347,1.2246,False,168159.0,107652.0
7,球星,-0.0481,30.0,30.0,0.0,4624.37,3916.91,707.46,0.0275,0.0275,1.0,False,4.7,5.2,-0.0962,18896.36,13911.4,4984.96,0.1587,0.2496,1.5735,False,168159.0,107652.0
8,數字天文,-0.009,12.0,13.0,-0.0769,11560.93,9039.02,2521.91,0.0635,0.098,1.5447,False,1.8,1.7,0.0588,49340.5,42552.53,6787.97,0.4853,0.3399,0.7005,False,168159.0,107652.0
6,六月豪取,0.0323,15.0,15.0,0.0,9248.74,7833.81,1414.93,0.055,0.055,1.0,False,3.3,3.1,0.0645,26913.0,23335.26,3577.74,0.2661,0.1792,0.6733,False,168159.0,107652.0
2,浪漫勇士,0.0385,1.4,1.3,0.0769,99093.7,90390.17,8703.53,0.6346,0.3383,0.5331,False,1.0,1.0,0.0,88812.9,72339.3,16473.6,0.825,0.825,1.0,False,168159.0,107652.0
