horse_no,horses,average_odds_change,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,win_prior_share,win_late_share,win_flow_ratio,win_flagged,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase,place_prior_share,place_late_share,place_flow_ratio,place_flagged,win_pool,place_pool
6,北美勇族,-0.2376,284.0,352.0,-0.1932,7605.07,5412.39,2192.68,0.0023,0.0071,3.0306,True,28.0,39.0,-0.2821,28729.06,19213.3,9515.76,0.0212,0.1425,6.7359,True,2617988.0,975047.0
7,好友心得,-0.2194,217.0,277.0,-0.2166,9953.18,6877.84,3075.34,0.003,0.01,3.3449,True,14.0,18.0,-0.2222,57458.13,41628.81,15829.32,0.0458,0.237,5.1716,True,2617988.0,975047.0
2,里見夢境,-0.169,98.0,117.0,-0.1624,22039.18,16283.43,5755.75,0.0071,0.0186,2.6442,True,6.1,7.4,-0.1757,131871.11,101259.27,30611.84,0.1115,0.4584,4.1116,True,2617988.0,975047.0
3,驕陽明駒,-0.1488,143.0,167.0,-0.1437,15103.78,11408.15,3695.63,0.0049,0.012,2.4233,True,5.5,6.5,-0.1538,146257.05,115279.79,30977.26,0.1269,0.4639,3.6546,True,2617988.0,975047.0
8,美麗第一,-0.1429,266.0,295.0,-0.0983,8119.7,6458.17,1661.53,0.0028,0.0054,1.9246,False,26.0,32.0,-0.1875,30938.99,23416.21,7522.78,0.0258,0.1126,4.3693,True,2617988.0,975047.0
4,舉步生風,-0.1416,227.0,251.0,-0.0956,9514.71,7590.28,1924.43,0.0033,0.0062,1.8966,False,13.0,16.0,-0.1875,61877.98,46832.41,15045.57,0.0516,0.2253,4.3693,True,2617988.0,975047.0
5,精算暴雪,-0.1192,213.0,238.0,-0.105,10140.09,8004.88,2135.21,0.0035,0.0069,1.9954,False,13.0,15.0,-0.1333,61877.98,49954.57,11923.41,0.055,0.1785,3.2462,True,2617988.0,975047.0
1,嘉應高昇,0.0,1.0,1.0,0.0,2159840.1,1905160.95,254679.15,0.825,0.825,1.0,False,1.0,1.0,0.0,804413.77,749318.62,55095.15,0.825,0.825,1.0,False,2617988.0,975047.0
