馬匹編號,馬名,平均比標準時間
8,確好勁,-0.08
1,安泰,-0.02
12,太子,0.08
5,亨驥,0.16
4,亞機拉,0.16
6,名揚四海,0.3
2,幸運風彩,0.31
11,心雄雄,0.31
10,閃光燈,0.41
3,川河帥駒,1.2
