馬匹編號,馬名,完成時間
11,隋我同來,81.67
9,盛勢威楓,81.8
3,哥倫布,81.95
10,源好運,82.01
5,久久為軍,82.42
8,金津寶駒,82.5
2,自動自覺,82.56
13,豐功偉績,83.12
6,時尚歡欣,83.17
