馬匹編號,馬名,完成時間
5,創寶駒,81.62
2,開心老闆,81.7
7,龍傲綾羅,81.93
1,光年八十,82.02
14,全神貫注,82.46
9,騰達勇士,82.7
3,醒目先駒,82.84
13,最好玩,83.24
4,駿馬之光,84.19
