日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-01-04,ST,grass,好,1600,320,05,風將,3,6,2,70.74,70.94,0.14,23.58,0.13,94.52,0.27,4 3 4 5,睿盛人生,太陽勇士,喜尊龍,蔡明紹,周俊樂 (-2),2,120,134
2026-03-22,ST,grass,好/快,1800,542,12,風將,3,6,1,84.15,84.63,1.13,23.52,-0.48,108.15,0.65,5 5 5 6 12,紫荊拼搏,榮駿大道,發財先鋒,布文,周俊樂 (-2),3,134,134
