horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
1,堅先生,3.0,3.0,0.0,8493643.67,8493643.67,0.0,1.3,1.3,0.0,16723566.12,16723566.12,0.0
2,廚神,211.0,211.0,0.0,120762.71,120762.71,0.0,37.0,37.0,0.0,587584.76,587584.76,0.0
3,千杯不醉,15.0,15.0,0.0,1698728.73,1698728.73,0.0,3.8,3.8,0.0,5721219.99,5721219.99,0.0
4,金創福威,41.0,41.0,0.0,621486.12,621486.12,0.0,7.9,7.9,0.0,2751979.23,2751979.23,0.0
5,健康小馬,249.0,249.0,0.0,102333.06,102333.06,0.0,47.0,47.0,0.0,462566.72,462566.72,0.0
6,利高八斗,15.0,15.0,0.0,1698728.73,1698728.73,0.0,3.8,3.8,0.0,5721219.99,5721219.99,0.0
7,巴閉精,2.4,2.4,0.0,10617054.59,10617054.59,0.0,1.3,1.3,0.0,16723566.12,16723566.12,0.0
8,龍之尊,16.0,16.0,0.0,1592558.19,1592558.19,0.0,3.8,3.8,0.0,5721219.99,5721219.99,0.0
9,賀龍飛翔,63.0,63.0,0.0,404459.22,404459.22,0.0,11.0,11.0,0.0,1976421.45,1976421.45,0.0
10,小魔怪,38.0,38.0,0.0,670550.82,670550.82,0.0,7.4,7.4,0.0,2937923.78,2937923.78,0.0
11,新力驕,59.0,59.0,0.0,431880.19,431880.19,0.0,9.5,9.5,0.0,2288487.99,2288487.99,0.0
12,金快飛飛,13.0,13.0,0.0,1960071.62,1960071.62,0.0,2.4,2.4,0.0,9058598.31,9058598.31,0.0
13,紅衣財神,101.0,101.0,0.0,252286.45,252286.45,0.0,20.0,20.0,0.0,1087031.8,1087031.8,0.0
14,同喜,10.0,10.0,0.0,2548093.1,2548093.1,0.0,2.6,2.6,0.0,8361783.06,8361783.06,0.0
