馬匹編號,馬名,完成時間
1,喵喵怪,69.9
3,東來欣賞,69.99
10,皇帝英豪,70.26
11,前衛火影,70.4
7,星運少爵,70.57
2,日馳千里,70.7
5,活得健康,71.33
