馬匹編號,馬名,完成時間
3,川河動駒,69.46
4,三軍勇將,69.5
11,福星小子,69.63
2,電源之駒,69.68
6,天外迎天,69.7
9,飛輪霸,69.85
5,撼天鐵翼,69.91
12,同心,69.93
8,勇霸龍,69.97
7,金牌活力,70.03
1,家樂龍駒,70.28
10,魅力寶駒,70.46
