馬匹編號,馬名,完成時間
2,紅愛舍,69.34
1,巴閉王,69.91
6,比特星,69.96
7,多多好馬,70.16
11,眼健康,70.44
9,文明福星,70.52
8,靖哥哥,70.52
3,運來伍寶,70.84
