馬匹編號,馬名,完成時間
1,非凡豪傑,99.78
9,亞機拉,100.05
3,電訊巴打,100.12
8,好實力,100.31
2,勁沙塵,100.38
12,浪漫老撾,100.66
10,凡凡有餘,100.8
4,有財有勢,100.96
