馬匹編號,馬名,完成時間
1,凝聚美麗,57.15
2,品德寶寶,57.15
11,亮寶,57.18
6,枕頭之星,57.34
3,天火同人,57.68
8,行運加持,57.69
10,精益大師,57.72
9,飛來霸,57.82
7,萬眾開心,58.16
