horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
6,一鹿歡騰,4.2,4.2,0.0,3037463.79,2910580.95,126882.84,2.1,2.1,0.0,6844593.25,6209523.57,635069.68
10,大利好運,5.5,5.5,0.0,2319517.8,2222625.45,96892.35,1.9,1.9,0.0,7565076.75,6863157.63,701919.12
3,悠悠乾坤,6.8,6.8,0.0,1876080.57,1797711.76,78368.81,2.0,2.0,0.0,7186822.91,6519999.75,666823.16
8,光輝歲月,8.8,8.8,0.0,1449698.62,1389140.91,60557.71,3.3,3.3,0.0,4355650.25,3951515.0,404135.25
2,陸小鳳,9.5,9.5,0.0,1342878.73,1286783.16,56095.57,3.4,3.4,0.0,4227542.89,3835293.97,392248.92
14,樂矚心機,10.0,10.0,0.0,1275734.79,1222444.0,53290.79,2.8,2.8,0.0,5133444.94,4657142.68,476302.26
13,幻影旋風,14.0,14.0,0.0,911239.14,873174.28,38064.86,3.9,3.9,0.0,3685550.21,3343589.62,341960.59
12,上市魅力,14.0,14.0,0.0,911239.14,873174.28,38064.86,4.1,4.1,0.0,3505767.27,3180487.68,325279.59
4,電訊驕陽,17.0,17.0,0.0,750432.23,719084.7,31347.53,4.5,4.5,0.0,3194143.52,2897777.67,296365.85
7,古惑大師,22.0,22.0,0.0,579879.45,555656.36,24223.09,5.7,5.7,0.0,2521692.25,2287719.21,233973.04
11,肥仔精神,31.0,31.0,0.0,411527.35,394336.77,17190.58,7.6,7.6,0.0,1891269.19,1715789.41,175479.78
1,閃耀威龍,34.0,34.0,0.0,375216.11,359542.35,15673.76,11.0,11.0,0.0,1306695.07,1185454.5,121240.57
5,齊歡最樂,57.0,57.0,0.0,223813.12,214463.86,9349.26,16.0,16.0,0.0,898352.86,814999.97,83352.89
9,朗日雪峰,67.0,67.0,0.0,190408.18,182454.33,7953.85,20.0,20.0,0.0,718682.29,651999.97,66682.32
