horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
7,榮駿大道,4.2,5.9,-0.29,143858.79,24057.56,119801.23,1.8,2.2,-0.18,220230.54,44548.12,175682.42
3,奔放,5.0,5.2,-0.04,120841.38,27296.08,93545.3,2.4,2.4,0.0,165172.91,40835.78,124337.13
6,火焰閃爍,6.6,5.9,0.12,91546.5,24057.56,67488.94,2.2,1.8,0.22,180188.62,54447.71,125740.91
8,發財先鋒,10.0,13.0,-0.23,60420.69,10918.43,49502.26,2.4,2.4,0.0,165172.91,40835.78,124337.13
5,共享富裕,9.0,7.8,0.15,67134.1,18197.38,48936.72,3.1,3.4,-0.09,127875.8,28825.26,99050.54
4,友瑩光,11.0,10.0,0.1,54927.9,14193.96,40733.94,3.8,4.4,-0.14,104319.73,22274.06,82045.67
11,勁大威猛,12.0,11.0,0.09,50350.57,12903.6,37446.97,3.5,3.8,-0.08,113261.42,25791.02,87470.4
2,話你知,15.0,15.0,0.0,40280.46,9462.64,30817.82,4.2,4.4,-0.05,94384.52,22274.06,72110.46
10,豐辰,13.0,8.8,0.48,46477.45,16129.5,30347.95,3.5,2.3,0.52,113261.42,42611.25,70650.17
1,快路,16.0,17.0,-0.06,37762.93,8349.39,29413.54,4.3,5.7,-0.25,92189.53,17194.01,74995.52
9,安帝,18.0,16.0,0.12,33567.05,8871.23,24695.82,4.7,4.7,0.0,84343.61,20852.31,63491.3
