馬匹編號,馬名,完成時間
1,瑪瑙,99.04
3,開心三寶,99.04
5,相映紅,99.28
4,勁好運,99.49
6,將義,99.66
8,爆笑,99.72
7,建測羣英,99.75
2,一先生,99.96
11,凱明神駒,100.45
10,魯班精神,100.56
