馬匹編號,馬名,完成時間
3,好好戀愛,56.7
5,燭光晚餐,56.74
4,連連幸運,56.86
10,勝萬金,56.96
6,精彩福星,57.02
2,狀元及第,57.06
1,紅逸舍,57.52
