馬匹編號,馬名,完成時間
2,安康萬里,69.31
1,友愛心得,69.34
4,電源之駒,69.59
9,加州本事,69.62
8,沙井之友,69.64
7,輕功猛男,69.7
5,臻至辰,69.94
3,傑出漢子,70.43
11,團長好,70.99
