馬匹編號,馬名,完成時間
10,大回報,81.85
5,十二神將,81.91
3,開心老闆,82.03
2,自動自覺,82.16
1,光年八十,82.18
9,君達得,82.28
7,朗日自強,82.37
13,增旺,82.65
11,明亮光輝,82.69
14,文武全能,82.82
6,逍遙騎士,82.83
