馬匹編號,馬名,平均比標準時間
1,跨境駿馬,0.04
2,馬鳳凰,0.48
8,士登,0.51
7,安定神駒,0.54
5,賢知友您,0.66
11,紅海風帆,0.73
9,杭至尊,0.74
12,萬里雲,0.79
10,牛精豪情,0.93
