馬匹編號,馬名,完成時間
5,駿馬之星,69.64
3,迅意,69.69
9,首駿,69.99
8,怡昌奇兵,70.02
12,富貴駒,70.09
6,綫路光驊,70.12
4,神燦金剛,70.16
