馬匹編號,馬名,平均比標準時間
7,城中勇士,-0.16
11,朗日雪峰,0.35
8,怡昌奇兵,0.38
3,迅意,0.45
5,駿馬之星,0.5
6,綫路光驊,0.57
9,首駿,0.59
1,雪茄福星,0.61
2,本能,0.66
12,富貴駒,1.07
4,神燦金剛,1.09
10,萬事得意,1.59
