馬匹編號,馬名,完成時間
6,金玉良言,68.61
11,勇者無敵,69.19
2,大番薯,69.29
4,天天耍樂,69.31
12,摯友心得,69.76
9,良駒好友,69.93
7,飛躍星伴,70.92
