馬匹編號,馬名,平均比標準時間
1,偵探傳奇,-0.08
2,伶俐驫駒,0.01
11,猛將兄,0.25
6,瑤瑤日上,0.28
3,常嚐發財,0.31
12,後無來者,0.58
9,運來伍寶,0.67
4,勝多多,0.69
5,越駿齊歡,0.84
8,星威心得,1.24
10,旭能精英,1.29
7,智勝勳章,2.0
