馬匹編號,馬名,完成時間
7,浪漫戰神,98.22
2,精英雄心,98.64
5,電訊巴打,98.8
3,皇龍飛將,98.82
14,紅海勁,98.85
9,哪吒,98.92
4,將睿,99.6
8,安泰,99.64
