馬匹編號,馬名,平均比標準時間
8,枕頭之星,0.26
2,團結戰靈,0.33
12,電玩精英,0.35
7,閃電星福,0.52
3,風火猴王,0.57
4,富心星,0.9
6,怪獸波士,1.08
11,跑得好快,1.11
10,快活同盟,1.23
9,年年豐裕,1.55
1,智勝勳章,2.22
5,弘智多寶,2.41
