馬匹編號,馬名,完成時間
1,佳登,99.98
4,大千氣象,100.02
8,北海盜,100.24
7,都靈勇士,100.3
5,本領非凡,100.32
10,至高心得,100.56
9,先到先得,100.59
2,唯美主義,100.68
3,加州活力,100.71
6,有派頭,100.79
