馬匹編號,馬名,平均比標準時間
2,川河動駒,0.0
6,團結巴打,0.01
7,東來欣賞,0.01
3,乘數表,0.04
4,電源之駒,0.36
9,飛輪霸,0.4
1,人和家興,0.51
10,家傳之寶,1.24
8,廚神,1.68
