日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2025-11-12,HV,grass,好/快,1200,176,11,方圓星,11,9,10,45.86,47.26,0.21,23.8,1.25,71.06,1.46,10 11 11,飲杯,安康萬里,三軍勇將,潘明輝,潘明輝,3,121,118
2026-01-25,ST,grass,好/快,1200,383,12,方圓星,11,9,9,45.98,46.9,0.25,23.29,0.94,70.19,1.19,14 11 12,開心指數,扶搖勢勁,幸運風彩,潘明輝,潘明輝,3,122,118
2026-02-19,ST,grass,好,1200,453,12,方圓星,11,9,13,47.03,47.67,1.02,22.44,0.09,70.11,1.11,11 12 12,喜慶寶,穿甲戰鷹,富國兄弟,金誠剛,潘明輝,3,119,118
