horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
4,天威,3.7,3.6,0.03,172873.4,76694.75,96178.65,1.8,1.7,0.06,252068.67,111781.68,140286.99
3,開心五月,7.7,9.7,-0.21,83069.04,28464.03,54605.01,2.8,3.4,-0.18,162044.14,55890.84,106153.3
12,風繼續吹,8.4,8.0,0.05,76146.62,34512.64,41633.98,2.5,2.2,0.14,181489.44,86376.75,95112.69
14,領創動力,9.6,11.0,-0.13,66628.29,25100.1,41528.19,3.0,3.7,-0.19,151241.2,51359.15,99882.05
10,林寶精神,8.0,7.1,0.13,79953.95,38887.48,41066.47,2.7,2.4,0.13,168045.78,79178.69,88867.09
13,午夜快車,10.0,11.0,-0.09,63963.16,25100.1,38863.06,3.0,3.9,-0.23,151241.2,48725.35,102515.85
1,奮鬥心,10.0,10.0,0.0,63963.16,27610.11,36353.05,2.9,3.0,-0.03,156456.41,63342.95,93113.46
6,花開,18.0,26.0,-0.31,35535.09,10619.27,24915.82,5.5,6.8,-0.19,82495.2,27945.42,54549.78
8,日日獎,17.0,17.0,0.0,37625.39,16241.24,21384.15,4.6,4.3,0.07,98635.57,44192.76,54442.81
7,火神神樂,17.0,12.0,0.42,37625.39,23008.42,14616.97,6.6,5.4,0.22,68746.0,35190.53,33555.47
11,翠湖烈風,32.0,36.0,-0.11,19988.49,7669.47,12319.02,8.1,8.1,0.0,56015.26,23460.35,32554.91
9,川河型駒,29.0,22.0,0.32,22056.26,12550.05,9506.21,8.8,6.7,0.31,51559.5,28362.51,23196.99
5,吉星騎士,58.0,56.0,0.04,11028.13,4930.38,6097.75,11.0,11.0,0.0,41247.6,17275.35,23972.25
2,顏色的顏,47.0,35.0,0.34,13609.18,7888.6,5720.58,10.0,7.8,0.28,45372.36,24362.67,21009.69
