馬匹編號,馬名,完成時間
3,伶俐驫駒,68.76
1,顯勝高昇,68.85
12,起舞奜奜,69.0
9,花果猴王,69.21
2,瑤瑤日上,69.32
7,大番薯,69.4
4,龍之邦,69.64
