馬匹編號,馬名,完成時間
6,鼓浪好友,69.42
11,好精神,69.55
2,金創福威,69.56
13,風采人生,69.65
5,逍遙人生,69.81
4,八仟好運,69.97
7,遨遊波士,70.07
3,手機錶勁,70.25
