馬匹編號,馬名,完成時間
3,風雲武士,80.62
10,晒冷,81.01
1,光年魅力,81.2
12,韋金主,81.55
8,飛鷹翱翔,81.69
13,時時歡聲,81.87
9,綠族無限,81.97
14,綫路滿貫,83.18
