馬匹編號,馬名,完成時間
3,奔放,107.46
11,安可,107.5
8,豐辰,107.65
5,發財先鋒,107.65
10,包裝戰仕,107.67
1,話你知,108.07
9,星價,108.14
6,榮駿大道,108.37
4,友瑩光,108.46
