馬匹編號,馬名,平均比標準時間
4,喜蓮勇感,-0.55
6,勁速威龍,-0.35
12,韋金主,-0.1
3,風雲武士,-0.07
10,晒冷,-0.06
11,遙遙領先,-0.06
1,光年魅力,0.07
8,飛鷹翱翔,0.14
13,時時歡聲,0.22
5,智取神駒,0.36
7,華麗再勝,0.63
9,綠族無限,0.91
14,綫路滿貫,1.06
