日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-02-11,HV,grass,好/快,1000,429,12,杰遜仔,10,9,10,34.06,34.78,-1.12,23.97,2.67,58.75,1.55,11,品德寶寶,凝聚美麗,天火同人,布文,布文,4,129,125
