馬匹編號,馬名,完成時間
2,凝妙星,94.68
12,威力非凡,94.83
4,好運年,94.88
8,天蓬貓,94.89
5,萬事勝利,94.91
6,家樂寶駒,94.93
9,隼風雲,95.1
3,捷威,95.11
11,堅闖,95.14
