馬匹編號,馬名,完成時間
7,焦點,99.33
4,電訊驕陽,99.4
11,風雲,99.4
2,神駒馬靈,99.64
6,東方寶寶,100.39
9,飛躍凱旋,100.6
1,幸運福星,100.66
