馬匹編號,馬名,平均比標準時間
4,康昌之星,0.02
5,贏玥,0.1
3,赤風驪,0.3
9,耀昌勝世,0.32
12,寶成智星,0.33
8,極速滿貫,0.34
6,八心之星,0.34
7,得意佳作,0.36
1,本領非凡,0.37
11,多利神駒,0.48
2,同心,0.68
10,無極勇將,1.22
