馬匹編號,馬名,平均比標準時間
1,伶俐驫駒,-0.29
11,雷神太保,-0.08
4,紅錢到,0.01
5,天外富天,0.13
12,過關勇士,0.16
8,小魔怪,0.19
6,中環精英,0.26
9,天下寵兒,0.28
10,前衛火影,0.5
7,銀刺勇士,0.68
3,勝多多,0.83
2,戀愛狂,1.61
