馬匹編號,馬名,平均比標準時間
3,中國心,-0.9
11,祥勝將軍,-0.72
2,智勇名駒,-0.42
4,哪吒,-0.3
5,友贏威馳,-0.21
1,奔放,-0.11
8,豐辰,-0.1
12,包裝戰仕,-0.04
9,紫辰之星,0.15
6,勁大威猛,0.63
7,星價,1.2
10,妙算強人,1.89
