馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
HV,grass,好/快,1200,693,21/05/2025,12,榮耀盛甲,8,6,12,46.49,47.81,47.81,23.09,-46.81,70.9,1.0,12 12 12,富國兄弟,燭光晚餐,天下寵兒,田泰安,希威森,4,129,121
ST,grass,好,1400,800,01/07/2025,12,榮耀盛甲,8,6,9,58.06,59.26,-9.29,23.94,10.49,83.2,1.2,9 11 14 12,泰泰精神,中國心,銀騰,梁家俊,希威森,4,127,121
HV,grass,好,1650,014,10/09/2025,08,榮耀盛甲,8,6,10,75.55,76.43,4.33,24.64,-3.36,101.07,0.97,11 11 11 8,極速滿貫,勁進駒,豐辰,希威森,希威森,4,125,121
HV,grass,好/快,1650,099,15/10/2025,03,榮耀盛甲,8,6,6,76.75,77.19,5.09,23.48,-4.52,100.67,0.57,7 7 4 3,凡凡有餘,祥勝將軍,榮耀盛甲,希威森,希威森,4,124,121
HV,grass,好/快,1650,173,12/11/2025,12,榮耀盛甲,8,6,8,76.03,76.47,4.37,25.68,-2.32,102.15,2.05,3 3 4 12,都靈勇士,獎星,論文,希威森,希威森,4,123,121
ST,grass,好,2000,307,01/01/2026,12,榮耀盛甲,8,6,12,100.27,101.47,3.52,23.29,-1.11,124.76,2.41,10 11 13 14 12,耀昌勝世,風火恆雲,包裝旋風,梁家俊,希威森,4,121,121
